t	70	80	90	100
0	1.25008	1.27216	1.25434	1.28063
1	1.16598	1.2196	1.20154	1.25169
2	1.20664	1.21181	1.3382	1.21865
3	1.30739	1.23659	1.30419	1.27538
4	1.2495	1.2388	1.27232	1.21214
5	1.26595	1.21473	1.20749	1.23287
6	1.29332	1.2732	1.32785	1.29173
7	1.23244	1.24714	1.26684	1.24991
8	1.23477	1.28517	1.22332	1.26784
9	1.23978	1.19419	1.16784	1.25936
