t	70	80	90	100
0	1.82563	1.79573	1.73528	1.57851
1	1.76871	1.84801	1.8315	1.70286
2	1.73682	1.8566	1.69934	1.74153
3	1.80176	1.91616	1.86365	1.65598
4	1.93031	1.62775	1.80746	1.711
5	1.86347	1.9007	1.60761	1.53789
6	1.58305	1.8598	1.82353	1.86594
7	1.73291	1.78407	1.67988	1.80603
8	1.86275	1.98712	1.66746	1.64609
9	1.79491	1.82432	1.8051	1.76742
