t	70	90	110	130
1	154		351		797		1742	
2	150		470		837		1797	
3	152		444		845		1615	
4	150		435		1006		2233	
5	160		499		1027		1993	
6	143		350		710		1622	
7	182		553		1160		2298	
8	140		325		728		1485	
9	115		287		365		652	
10	147		456		929		1688	
11	204		583		1247		2510	
12	285		809		1779		3544	
13	146		351		699		1522	
14	138		391		860		1575	
15	153		433		905		1697	
16	125		351		815		1588	
17	154		455		978		2009	
18	172		452		893		1748	
19	167		411		818		1549	
20	133		362		742		1458	
