t	8/20	7/20	6/20	5/20
0	1.4719	1.52194	1.38625	1.42565
1	1.46794	1.59646	1.44177	1.53449
2	1.63738	1.53051	1.6134	1.56812
3	1.71494	1.56385	1.40971	1.48441
4	1.3985	1.52082	1.38786	1.45692
5	1.54248	1.5967	1.44469	1.39034
6	1.57251	1.52127	1.41293	1.40355
7	1.51473	1.59856	1.31021	1.46511
8	1.71515	1.48647	1.35297	1.449
9	1.57618	1.63057	1.43953	1.58698
