t	8/20	7/20	6/20	5/20
0	1.8659	1.89414	1.69404	1.72066
1	1.57683	1.59302	1.63937	1.58764
2	2.00022	1.91983	1.86128	1.82791
3	1.59765	1.48793	1.4548	1.41872
4	1.78894	1.71221	1.6497	1.58202
5	1.55539	1.46244	1.61061	1.51839
6	1.9693	1.72458	1.64971	1.73332
7	2.11242	1.9796	1.91409	1.83459
8	1.81634	1.75	1.64238	1.61325
9	1.94107	1.84494	1.75564	1.70785
