t	8/20	7/20	6/20	5/20
0	1.47976	1.488	1.51115	1.53961
1	1.45243	1.35523	1.45128	1.38335
2	1.34995	1.38691	1.40448	1.44267
3	1.47968	1.5287	1.52126	1.56711
4	1.52223	1.56346	1.59457	1.62684
5	1.40411	1.37857	1.45609	1.45554
6	1.4163	1.45053	1.45586	1.48778
7	1.43293	1.43693	1.47331	1.48809
8	1.39686	1.45116	1.47665	1.48005
9	1.38425	1.39516	1.43322	1.51435
