t	8/20	7/20	6/20	5/20
0	1.65218	1.61865	1.69532	1.62097
1	1.5373	1.52691	1.58191	1.54307
2	1.43692	1.43666	1.44045	1.57003
3	1.37738	1.41214	1.43044	1.52636
4	1.69329	1.63639	1.67626	1.60366
5	1.56674	1.55646	1.52291	1.49751
6	1.70667	1.49618	1.59018	1.56298
7	1.67438	1.63214	1.6162	1.57264
8	1.40551	1.45372	1.45898	1.54041
9	1.62916	1.55014	1.5762	1.68203
