t	8/20	7/20	6/20	5/20
0	1.24474	1.24505	1.27376	1.27713
1	1.21078	1.20358	1.24451	1.2798
2	1.14637	1.16846	1.2068	1.283
3	1.2207	1.25843	1.29174	1.3436
4	1.15564	1.12199	1.14899	1.17483
5	1.18173	1.19523	1.19284	1.20617
6	1.26879	1.23043	1.23995	1.30026
7	1.23739	1.27259	1.28702	1.32847
8	1.16448	1.18541	1.20132	1.22995
9	1.23493	1.29249	1.28676	1.31214
