t	8/20	7/20	6/20	5/20
0	1.52303	1.56198	1.47457	1.55654
1	1.57579	1.46505	1.52363	1.48439
2	1.73642	1.6749	1.68791	1.58444
3	1.49976	1.38224	1.31201	1.3731
4	1.64865	1.54651	1.55061	1.45092
5	1.4739	1.35366	1.43314	1.51404
6	1.61381	1.44655	1.34999	1.58052
7	1.84297	1.7969	1.65428	1.66062
8	1.77566	1.65375	1.61718	1.56945
9	1.7031	1.69627	1.61462	1.64536
