t	8/20	7/20	6/20	5/20
0	1.3646	1.45939	1.37694	1.4586
1	1.45275	1.38031	1.49856	1.49856
2	1.45751	1.58252	1.58252	1.58252
3	1.3453	1.29167	1.29167	1.29167
4	1.47862	1.465	1.42044	1.42044
5	1.33162	1.33162	1.45001	1.45001
6	1.58021	1.34577	1.33894	1.48001
7	1.63073	1.5763	1.52854	1.60959
8	1.53215	1.56561	1.56561	1.56561
9	1.52312	1.5487	1.5487	1.53317
