t	70	90	110	130
1	164		390		895		1754	
2	163		512		950		1700	
3	161		487		950		1663	
4	158		473		1082		2327	
5	177		537		1095		2161	
6	152		379		735		1729	
7	185		600		1200		2355	
8	146		352		746		1415	
9	122		308		396		676	
10	167		483		1008		1834	
11	215		631		1354		2597	
12	303		868		1859		3650	
13	156		376		738		1603	
14	154		419		840		1642	
15	165		474		923		1875	
16	131		395		874		1677	
17	168		483		1032		2139	
18	184		485		930		1967	
19	179		459		866		1603	
20	143		392		777		1626	
