t	70	90	110	130
1	35		123		157		268	
2	28		71		116		205	
3	39		91		167		259	
4	45		114		160		340	
5	53		125		238		420	
6	35		82		148		241	
7	41		94		201		358	
8	48		108		223		408	
9	52		141		244		458	
10	34		94		181		346	
11	47		117		243		470	
12	56		140		247		383	
13	80		237		482		947	
14	56		170		323		600	
15	32		61		120		211	
16	67		158		300		549	
17	50		119		163		284	
18	54		118		221		387	
19	51		145		282		514	
20	55		126		265		453	
