t	8/20	7/20	6/20	5/20
0	1.32045	1.33839	1.22777	1.16992
1	1.29818	1.38523	1.24646	1.2176
2	1.36583	1.30439	1.18118	1.18416
3	1.19999	1.21389	1.22223	1.22429
4	1.37793	1.40742	1.35016	1.27359
5	1.39289	1.44639	1.29167	1.25557
6	1.17817	1.28445	1.22786	1.20464
7	1.37161	1.40072	1.29205	1.23576
8	1.35679	1.23483	1.26125	1.27427
9	1.42501	1.3529	1.28991	1.30999
