t	8/20	7/20	6/20	5/20
0	1.25844	1.21448	1.21698	1.22172
1	1.3306	1.33119	1.37706	1.33902
2	1.43331	1.37541	1.33437	1.3037
3	1.32251	1.28556	1.27852	1.31231
4	1.30139	1.40274	1.372	1.34699
5	1.30858	1.3456	1.31416	1.24277
6	1.27227	1.28245	1.24088	1.25602
7	1.56176	1.50877	1.47256	1.4549
8	1.36042	1.59795	1.54462	1.49428
9	1.39394	1.357	1.34607	1.33705
