t	8/20	7/20	6/20	5/20
0	1.00604	1.00598	1.03305	1.18035
1	0.915172	0.967382	1.01127	1.01421
2	1.02802	0.983867	1.07753	1.05649
3	1.08331	1.08193	1.13265	1.17568
4	1.07827	1.11657	1.11918	1.19105
5	1.02415	1.06177	1.11609	1.18168
6	1.08667	1.13742	1.11005	1.15162
7	1.06718	1.12049	1.11336	1.21961
8	1.02139	1.07121	1.12273	1.19532
9	0.973354	1.05822	1.06524	1.16319
