t	8/20	7/20	6/20	5/20
0	1.17885	1.18798	1.21757	1.252
1	1.10325	1.15311	1.15291	1.18859
2	1.18418	1.14224	1.18079	1.20813
3	1.19802	1.2009	1.26156	1.28536
4	1.15984	1.16441	1.19351	1.18559
5	1.20782	1.22069	1.24455	1.27517
6	1.15853	1.18749	1.19589	1.27331
7	1.17056	1.18806	1.2227	1.27066
8	1.17061	1.17879	1.2204	1.25197
9	1.15116	1.15943	1.19984	1.19176
