t	8/20	7/20	6/20	5/20
0	1.43553	1.42631	1.25614	1.16775
1	1.55957	1.55789	1.31206	1.44293
2	1.43357	1.6532	1.53815	1.4216
3	1.68571	1.60081	1.39617	1.33458
4	1.70386	1.43085	1.48514	1.42855
5	1.74137	1.59167	1.51357	1.46788
6	1.57612	1.57612	1.43892	1.37593
7	1.76202	1.69086	1.553	1.38157
8	1.6006	1.64581	1.3892	1.53692
9	1.74958	1.68214	1.54321	1.24869
