t	8/20	7/20	6/20	5/20
0	2.04774	1.96068	1.96068	1.93863
1	1.91822	1.94708	1.9222	1.88778
2	1.86975	2.00017	1.93169	1.95358
3	2.20857	2.09332	2.1345	2.07089
4	1.89148	1.81394	1.71064	1.73386
5	1.81803	2.15389	1.94449	1.96963
6	1.92028	1.81889	1.83111	1.95485
7	1.93709	1.84422	1.78605	1.81774
8	2.15219	2.14992	2.11157	2.04869
9	1.91297	1.98046	1.87914	1.86615
