t	8/20	7/20	6/20	5/20
0	1.49624	1.5437	1.61046	1.59842
1	1.5019	1.59677	1.56938	1.61412
2	1.27122	1.32608	1.4338	1.56967
3	1.39785	1.47882	1.54094	1.54564
4	1.41008	1.54872	1.62109	1.76226
5	1.22162	1.34007	1.34938	1.50044
6	1.39454	1.43166	1.53789	1.55829
7	1.2429	1.3483	1.43748	1.60122
8	1.3191	1.54978	1.59459	1.60149
9	1.46641	1.56346	1.58656	1.67056
