t	70	80	90	100
0	0.806584	0.77381	0.694444	0.749064
1	0.826291	0.727273	0.864486	0.833333
2	0.849057	0.897436	1	0.880503
3	0.827338	0.655556	0.826389	0.923664
4	0.910959	0.791908	0.683417	0.756579
5	0.599057	0.627358	0.674699	0.78481
6	0.922156	0.73057	0.908537	0.845714
7	0.700704	0.912844	0.925581	0.786822
8	0.7	0.811828	0.743842	0.929032
9	0.692308	0.836364	0.718593	0.8125
10	0.69378	0.659091	0.792746	0.764103
11	0.940741	0.83432	0.882353	0.909677
12	0.814433	0.933702	0.845	0.852792
13	0.803922	0.687151	0.716667	0.788043
14	0.869792	0.826733	0.869792	0.854922
15	0.820175	0.630282	0.845188	0.749064
16	0.733333	0.667857	0.732143	0.850622
17	0.641026	0.798701	0.586614	0.911917
18	0.973214	0.861111	0.777778	0.928571
19	0.612676	0.756522	0.610294	0.612245
