t	70	80	90	100
0	0.451327	0.495575	0.58427	0.689189
1	0.5	0.310811	0.346939	0.358491
2	0.789474	0.736842	0.534884	0.52
3	0.691589	0.762821	0.559701	0.432
4	0.417323	0.516129	0.508197	0.873563
5	0.308642	0.423529	0.432836	0.23913
6	0.736842	0.523364	0.28125	0.272727
7	0.607143	0.698413	0.608696	0.559322
8	0.801325	0.965517	0.701149	0.590909
9	0.588235	0.709302	0.468085	0.506024
10	0.864583	0.931818	0.761905	0.565574
11	0.410526	0.694118	0.402878	0.949153
12	0.61991	1.03086	0.643902	0.652174
13	0.695238	0.707965	0.583942	0.840426
14	0.913386	1	0.672414	0.522936
15	0.507353	0.598361	0.506757	0.5
16	0.740458	0.614865	0.71223	0.835052
17	0.88785	0.585034	0.507143	0.535211
18	1	0.8	0.53012	0.366972
19	0.473214	0.640777	0.519231	0.797101
