t	70	80	90	100
0	0.56	0.58	0.49711	0.478261
1	1	1	1	1
2	0.815789	0.659574	0.5	0.633803
3	1	0.629032	1	1
4	1	1	1	1
5	1	1	1	1
6	0.666667	0.740741	0.901235	1
7	0.52	0.597015	0.522222	0.495652
8	0.487179	0.840708	0.555556	0.479263
9	0.0714286	0.235294	0.294118	1
10	0.702128	0.702128	0.727941	0.525346
11	0.457364	0.56338	0.493827	0.690141
12	0.747475	0.573643	0.447552	1
13	0.56	0.66	0.948718	1
14	1	1	1	1
15	0.606557	0.421687	1	1
16	0.88	0.489712	0.425641	0.696078
17	1	1	0.969697	0.407407
18	1	1	0.886364	0.488636
19	0.288889	1	1	0.384615
