t	70	80	90	100
0	0.678201	0.767717	0.790514	0.724638
1	0.842105	0.789238	0.943878	0.791855
2	0.888158	0.897436	0.773481	1
3	0.491453	0.728395	0.734568	0.840278
4	0.578261	0.815476	0.701031	0.646067
5	0.572072	0.718919	0.861538	1.05085
6	0.810526	0.701493	0.680365	0.755102
7	0.836134	0.966019	0.876652	0.789883
8	0.93038	0.955696	0.955696	0.911392
9	0.725806	0.64186	0.899371	0.697561
10	0.668203	0.710784	0.725118	0.892216
11	0.625616	1.03676	0.797872	0.597458
12	0.721461	0.681452	0.836634	0.807692
13	0.719298	0.831081	0.648241	0.801105
14	0.932961	0.835	0.932961	0.982143
15	0.766393	0.721774	0.68942	0.724638
16	0.899038	0.593651	0.857741	0.843621
17	0.486381	0.842466	0.871345	0.951351
18	0.619318	0.867133	0.478632	0.991525
19	0.608392	1.06098	0.605839	0.592105
