t	70	80	90	100
0	0.593023	0.658824	0.52	0.75
1	0.55814	0.69697	0.515152	0.678571
2	0.508475	0.677419	0.433962	0.52
3	0.691589	0.901515	0.513699	0.473684
4	0.486239	0.5	0.72093	0.783505
5	0.342466	0.553846	0.460317	0.293333
6	0.736842	0.682927	0.296703	0.247059
7	0.586207	1	0.75	0.75
8	0.883212	0.965517	0.841379	0.688235
9	0.675676	0.655914	0.536585	0.456522
10	0.864583	0.577465	0.561404	0.784091
11	0.696429	0.694118	0.949153	0.835821
12	0.985612	0.893048	0.691099	0.789474
13	0.744898	0.898876	0.816327	0.963415
14	0.70303	0.738854	0.590909	0.674556
15	0.507353	0.548872	0.652174	0.566879
16	1	0.777778	0.785714	0.835052
17	0.56213	0.666667	0.612069	0.752475
18	1	0.914286	0.628571	0.481928
19	0.768116	0.767442	0.782609	0.797101
