t	70	80	90	100
0	0.596591	0.532995	0.860656	0.576087
1	0.431472	0.547368	0.484043	0.905172
2	1	0.707143	0.767442	0.728682
3	0.573034	0.546512	0.425926	0.69697
4	0.728155	0.77551	0.576271	0.755556
5	0.525926	0.862385	0.577778	0.690265
6	0.719298	0.842105	0.605263	0.605263
7	0.781421	0.81383	0.718593	0.683168
8	0.766355	0.766355	0.766355	0.700935
9	0.747664	0.769231	0.532374	0.696429
10	0.612403	0.790698	0.630137	0.840426
11	0.916667	0.626087	0.576	0.626087
12	0.268421	0.532895	0.55102	0.731092
13	0.547771	0.793388	0.747967	0.608434
14	0.64539	0.614865	0.598684	0.844037
15	0.579646	0.643192	0.850932	0.71123
16	0.620112	0.632287	0.636872	0.644068
17	0.621622	0.431193	0.321678	0.261111
18	0.433333	0.441441	0.370079	0.587629
19	0.682927	0.648649	0.425743	0.505882
