t	70	80	90	100
0	0.841328	0.779661	0.727554	0.754325
1	0.638418	0.418502	0.399123	0.423645
2	0.70303	0.761006	0.708791	0.668449
3	0.594444	0.701571	0.495536	0.509709
4	0.346821	0.366667	0.424779	0.136519
5	0.364198	0.595745	0.497717	0.407942
6	0.808511	0.568841	0.862559	0.837004
7	0.815451	0.676157	0.719368	0.688581
8	0.714754	0.939929	0.692708	0.720482
9	0.881818	0.622807	0.452381	0.303279
10	0.731563	0.876106	0.668919	0.737374
11	0.718876	0.989011	0.536765	0.589212
12	0.674556	1	0.763158	0.485175
13	0.868852	0.725	0.87069	0.511737
14	0.478836	0.555556	0.54386	0.571429
15	0.727488	0.737265	0.594388	0.605042
16	0.766509	0.806452	0.788835	0.721675
17	0.676829	0.896104	0.487603	0.815
18	0.614583	0.727273	0.705882	0.792308
19	0.603774	0.728723	0.541237	0.63125
