t	70	80	90	100
0	0.849057	0.924883	0.764	0.885965
1	0.603586	0.571698	0.499127	0.707921
2	0.534783	0.530534	0.443262	0.570833
3	0.61244	0.72	0.69863	0.607509
4	0.759358	0.696078	0.860606	0.735751
5	0.478261	0.661202	0.515012	0.673854
6	0.450704	0.635359	0.761006	0.703226
7	0.4375	0.57377	0.705882	0.975
8	0.825328	0.760956	0.790795	0.829384
9	0.574468	0.502203	0.551546	0.724138
10	0.540984	0.858974	0.908257	0.808163
11	0.769231	0.882353	0.613636	0.968085
12	0.924731	0.488636	0.569536	0.544304
13	0.963636	0.80916	0.913793	0.890909
14	0.751592	0.816609	0.853741	0.731429
15	0.392045	0.637681	0.84375	0.396985
16	0.521236	0.837004	0.609428	0.568627
17	0.593985	0.686347	0.786957	0.886598
18	0.815217	0.875	0.747475	0.540146
19	0.88	0.900585	0.911243	0.830508
