t	7/20	3/10	5/20	2/10
1	82		195		596		1937	
2	104		250		627		2029	
3	114		232		491		1799	
4	63		200		407		1605	
5	101		271		628		2133	
6	81		224		483		1864	
7	85		240		514		1642	
8	72		192		410		1348	
9	87		190		447		1365	
10	98		274		495		1623	
11	106		286		662		2010	
12	115		285		714		2493	
13	109		259		534		1637	
14	89		236		509		1525	
15	99		267		459		1526	
16	62		157		383		1357	
17	104		207		465		1555	
18	103		219		479		1552	
19	97		249		516		1585	
20	103		176		423		1187	
