t	7/20	3/10	5/20	2/10
1	218		388		681		2784	
2	220		434		814		3239	
3	278		537		741		3084	
4	326		461		778		2744	
5	332		425		799		3759	
6	212		285		629		2402	
7	304		470		856		4458	
8	193		301		637		2268	
9	174		215		375		1959	
10	278		316		756		2766	
11	348		490		996		4276	
12	529		604		1475		5514	
13	197		289		637		2242	
14	216		303		618		2510	
15	208		374		785		2548	
16	272		346		680		2557	
17	276		388		744		2672	
18	256		320		682		2642	
19	242		371		741		2431	
20	222		301		599		2392	
