t	70	80	90	100
0	1.28165	1.2696	1.241	1.3076
1	1.22528	1.25835	1.31274	1.26666
2	1.26539	1.27284	1.25183	1.22881
3	1.42783	1.31206	1.35397	1.32031
4	1.24603	1.23688	1.24638	1.27317
5	1.22013	1.25208	1.31331	1.28097
6	1.27022	1.27208	1.34396	1.29599
7	1.23853	1.24052	1.25576	1.2967
8	1.27766	1.28955	1.21863	1.27499
9	1.28686	1.23637	1.24885	1.27574
