t	70	80	90	100
0	1.77176	1.98785	2.06278	1.76238
1	1.43902	1.75939	1.92252	1.68141
2	1.58475	1.85275	1.47206	1.41179
3	1.95376	1.438	1.63997	1.84765
4	1.86705	1.98695	1.7542	1.61348
5	1.80674	1.63556	1.62603	1.76755
6	1.78006	1.70457	1.74892	1.69791
7	1.15939	1.57448	1.36207	1.77792
8	1.41305	1.78123	1.51419	1.70425
9	1.60063	1.72661	1.78432	1.63539
