t	70	90	110	130
1	11		48		120		203	
2	21		80		184		766	
3	33		83		256		679	
4	16		70		171		396	
5	28		45		171		338	
6	94		183		339		908	
7	40		57		90		358	
8	61		38		88		373	
9	18		18		66		235	
10	51		171		364		944	
11	27		18		67		244	
12	14		44		93		321	
13	12		54		100		348	
14	105		402		886		1639	
15	31		85		196		288	
16	14		76		186		692	
17	17		35		102		178	
18	78		81		127		438	
19	23		103		239		394	
20	97		216		461		986	
