t	8/20	7/20	6/20	5/20
0	1.75337	1.74152	1.73817	1.71119
1	1.84276	1.9668	1.87872	1.88468
2	2.149	1.95423	1.97844	1.87375
3	2.09092	1.86674	1.65606	1.77483
4	1.84023	1.92245	1.73251	1.75922
5	1.87433	1.90731	1.72018	1.70598
6	1.97275	1.57189	1.77734	1.68894
7	2.16781	2.11624	1.69833	1.76152
8	2.10211	1.88312	1.75388	1.71219
9	1.87838	1.90544	1.59784	1.63577
