t	8/20	7/20	6/20	5/20
0	1.59988	1.57812	1.43461	1.42656
1	1.54152	1.66593	1.47216	1.47683
2	1.49751	1.36178	1.37315	1.34576
3	1.66343	1.31881	1.22031	1.34184
4	1.47243	1.53822	1.39306	1.34127
5	1.48812	1.48812	1.31608	1.2371
6	1.7258	1.6632	1.51521	1.43984
7	1.56745	1.56745	1.25792	1.35405
8	1.49036	1.30402	1.18267	1.17627
9	1.33278	1.55753	1.3061	1.36764
