t	8/20	7/20	6/20	5/20
0	1.279	1.25472	1.2737	1.34979
1	1.47004	1.41612	1.37229	1.2878
2	1.28033	1.33399	1.28498	1.28308
3	1.17436	1.26198	1.30147	1.38609
4	1.3758	1.3622	1.44774	1.45068
5	1.27653	1.23244	1.2413	1.21947
6	1.44078	1.4483	1.45238	1.42041
7	1.22994	1.22735	1.3539	1.27023
8	1.23143	1.22797	1.28581	1.41117
9	1.24632	1.25076	1.38357	1.35441
