t	8/20	7/20	6/20	5/20
0	1.32666	1.30179	1.31069	1.31319
1	1.24033	1.2706	1.28671	1.32937
2	1.21692	1.23854	1.25041	1.3341
3	1.29431	1.29443	1.29237	1.42158
4	1.18055	1.18424	1.17802	1.20468
5	1.23902	1.24616	1.23959	1.27889
6	1.25976	1.29907	1.3177	1.29383
7	1.30638	1.34817	1.32611	1.37671
8	1.24012	1.24981	1.25542	1.27115
9	1.32076	1.31296	1.30591	1.36422
