t	8/20	7/20	6/20	5/20
0	1.58676	1.56343	1.53864	1.54302
1	1.37213	1.40596	1.46672	1.4643
2	1.52931	1.53241	1.47462	1.4887
3	1.49295	1.452	1.42037	1.527
4	1.46044	1.46897	1.43042	1.43745
5	1.43602	1.43071	1.42419	1.48428
6	1.51503	1.48876	1.48483	1.40528
7	1.45366	1.35198	1.38191	1.41587
8	1.36331	1.40414	1.42898	1.41982
9	1.48086	1.4549	1.50088	1.51866
