t	8/20	7/20	6/20	5/20
0	1.27976	1.27976	1.30159	1.38963
1	1.31839	1.19573	1.38815	1.38799
2	1.30607	1.41809	1.41809	1.41809
3	1.09059	1.13701	1.18345	1.25213
4	1.21981	1.20857	1.17181	1.17181
5	1.36064	1.36064	1.36064	1.36064
6	1.25468	1.22556	1.29124	1.32448
7	1.27606	1.31132	1.25686	1.52076
8	1.34661	1.37603	1.37603	1.4599
9	1.56373	1.59	1.59	1.57404
