t	8/20	7/20	6/20	5/20
0	1.41363	1.36758	1.41508	1.31415
1	1.36411	1.34026	1.39001	1.41836
2	1.32036	1.3055	1.30861	1.36902
3	1.41877	1.39077	1.3686	1.3043
4	1.38031	1.36618	1.3203	1.27256
5	1.43983	1.40395	1.35904	1.31654
6	1.34166	1.36439	1.3151	1.39028
7	1.44027	1.40551	1.37608	1.3691
8	1.39327	1.45517	1.3866	1.39434
9	1.41298	1.46279	1.45915	1.40921
