t	8/20	7/20	6/20	5/20
0	1.44398	1.40155	1.38051	1.34894
1	1.37046	1.36547	1.36603	1.39062
2	1.31713	1.3166	1.31968	1.3943
3	1.42746	1.43438	1.39992	1.42808
4	1.3264	1.30926	1.29258	1.26953
5	1.36928	1.34783	1.30353	1.27904
6	1.36925	1.38112	1.3542	1.3772
7	1.42565	1.42797	1.42352	1.43087
8	1.33372	1.34857	1.30227	1.30323
9	1.40185	1.39231	1.37225	1.37239
