t	8/20	7/20	6/20	5/20
0	1.84547	1.73655	1.77084	1.93066
1	1.68335	1.7186	1.44775	1.51198
2	1.84515	1.73627	1.57375	1.69661
3	1.27839	1.35361	1.2937	1.44705
4	1.79542	1.57866	1.54475	1.71684
5	1.64707	1.40547	1.46399	1.54996
6	1.64377	1.56276	1.4201	1.52205
7	1.59114	1.35822	1.45248	1.45277
8	1.25372	1.55541	1.58132	1.71885
9	1.56766	1.45743	1.45247	1.63478
