t	7/20	3/10	5/20	2/10
1	45		61		78		115	
2	93		107		122		160	
3	97		123		161		249	
4	77		88		105		146	
5	45		55		96		275	
6	143		185		243		792	
7	50		60		70		243	
8	66		54		64		166	
9	21		22		20		61	
10	107		163		243		519	
11	21		32		20		62	
12	41		54		64		222	
13	45		56		70		227	
14	156		296		477		1844	
15	97		106		116		339	
16	103		115		120		146	
17	54		56		70		109	
18	68		82		109		391	
19	76		80		195		487	
20	151		205		325		1268	
