t	7/20	3/10	5/20	2/10
1	90		256		768		2080	
2	92		267		717		2152	
3	91		267		742		2081	
4	101		272		768		2094	
5	93		266		734		1998	
6	93		275		746		2013	
7	112		270		715		2023	
8	94		262		726		1998	
9	94		259		723		2021	
10	94		256		708		2063	
11	99		266		721		2127	
12	93		255		704		2108	
13	95		259		692		2030	
14	95		267		700		2137	
15	98		261		707		2109	
16	93		264		686		2032	
17	94		261		701		2548	
18	95		262		698		2414	
19	94		265		692		2591	
20	95		258		700		2525	
