t	7/20	3/10	5/20	2/10
1	38		91		214		573	
2	21		43		84		213	
3	27		68		131		431	
4	48		105		258		720	
5	47		107		233		539	
6	35		63		127		353	
7	32		88		193		654	
8	39		73		167		373	
9	60		103		244		675	
10	56		111		256		666	
11	38		78		170		540	
12	64		136		336		941	
13	80		202		478		1726	
14	60		135		337		1444	
15	36		83		211		824	
16	55		122		242		1038	
17	41		99		196		753	
18	41		106		241		953	
19	53		125		282		982	
20	60		130		296		1287	
