t	70	80	90	100
0	0.857143	0.811475	0.77551	0.907563
1	0.654321	0.486726	0.876404	0.719101
2	0.583333	0.810526	0.905882	0.538462
3	0.764706	0.497992	0.8	0.956522
4	0.909774	0.724551	0.797386	0.797386
5	0.768293	0.89	0.858407	0.723881
6	0.774648	0.567073	0.644737	0.875
7	0.714286	0.926829	0.873563	0.878049
8	0.8	0.837563	0.974619	0.927083
9	0.757353	0.897638	0.878788	0.785185
10	0.520619	0.46087	0.81295	0.829268
11	0.94382	0.677419	0.775701	1
12	0.888298	0.86	1	0.951111
13	0.715084	0.617021	0.827586	0.925
14	1	0.939759	0.824324	0.762295
15	0.8	1	0.839196	0.787879
16	0.90411	0.954545	1	0.80117
17	0.933333	0.789474	0.993333	0.946667
18	0.683168	0.723404	1	0.850467
19	1	0.685185	0.906542	0.580838
