t	70	80	90	100
0	0.596591	0.57377	0.57377	0.579235
1	0.634328	0.8	0.664234	0.795455
2	0.767677	0.707143	0.908257	0.903846
3	0.62963	0.30719	0.541176	0.730159
4	0.78125	0.844444	0.906667	0.906667
5	0.70297	0.734375	0.75	0.690265
6	0.719298	0.842105	0.605263	0.605263
7	0.772973	0.840659	0.772973	0.654028
8	0.656	0.921348	0.656	0.657895
9	0.714286	0.714286	0.678899	0.735849
10	0.692982	0.894737	0.807018	0.692982
11	0.776471	0.692308	0.685714	0.549618
12	0.418033	0.627907	0.6	0.828571
13	0.661538	0.8	0.773109	0.748148
14	0.640845	0.664234	0.606667	0.713178
15	0.845161	0.796512	0.796512	0.858065
16	0.816176	0.661972	0.644068	0.644068
17	0.178988	0.824561	0.541176	0.552941
18	0.493671	0.521277	0.602564	0.606383
19	0.717949	0.75	0.558442	0.671875
