t	8/20	7/20	6/20	5/20
0	1.31361	1.27483	1.29748	1.30062
1	1.3138	1.31005	1.32569	1.32195
2	1.28847	1.28265	1.32462	1.33113
3	1.35042	1.26778	1.30903	1.33972
4	1.33207	1.33487	1.31377	1.29665
5	1.20247	1.33085	1.33085	1.34639
6	1.28776	1.28493	1.25997	1.28048
7	1.30555	1.28326	1.32182	1.34311
8	1.21411	1.20389	1.21947	1.24752
9	1.17859	1.15072	1.25644	1.22597
