t	8/20	7/20	6/20	5/20
0	1.88739	1.7903	1.78701	1.90352
1	1.82034	1.78601	1.82775	1.84123
2	1.68481	1.86417	1.84698	1.83924
3	1.96096	1.93705	1.92059	1.9525
4	1.62407	1.59616	1.63695	1.70177
5	1.69132	1.9007	1.85365	1.95876
6	1.77161	1.66974	1.76973	1.88325
7	1.74027	1.78407	1.78407	1.73385
8	1.98712	1.98712	2.00591	2.00908
9	1.79664	1.80422	1.82432	1.82432
