t	8/20	7/20	6/20	5/20
0	1.46523	1.44613	1.428	1.26255
1	1.76431	1.59021	1.61906	1.7047
2	1.41742	1.65615	1.60929	1.60768
3	1.67343	1.60629	1.52593	1.53561
4	1.68171	1.66532	1.70427	1.66047
5	1.81537	1.69735	1.63898	1.62771
6	1.54998	1.54861	1.53639	1.53403
7	1.57165	1.53537	1.49882	1.52149
8	1.56884	1.61759	1.63253	1.77405
9	1.72731	1.71711	1.75301	1.45098
