t	8/20	7/20	6/20	5/20
0	2.06085	1.98247	2.02452	2.05165
1	1.76744	1.8445	2.23411	2.23411
2	1.62787	1.98784	1.65934	2.04656
3	2.08461	2.17641	2.26442	2.16172
4	1.86147	1.79325	1.74047	1.97849
5	1.73421	2.08997	1.95772	1.9037
6	2.32408	2.06508	2.31094	2.02359
7	1.88864	1.82589	1.711	2.03899
8	2.09233	1.90372	1.90305	1.98816
9	2.15765	2.17213	2.17213	2.22046
