t	8/20	7/20	6/20	5/20
0	1.16233	1.23333	1.18215	1.16034
1	1.14457	1.21247	1.10313	1.12801
2	1.24308	1.21636	1.11778	1.1728
3	1.22262	1.25887	1.1802	1.23144
4	1.22828	1.28802	1.25446	1.23918
5	1.17756	1.24663	1.18231	1.18433
6	1.20979	1.25683	1.24556	1.23741
7	1.25365	1.26373	1.19823	1.21178
8	1.2552	1.28785	1.23347	1.24602
9	1.24743	1.23491	1.18489	1.22391
