t	8/20	7/20	6/20	5/20
0	1.28856	1.39727	1.31381	1.16998
1	1.4454	1.40964	1.47913	1.60116
2	1.43445	1.62393	1.45406	1.49485
3	1.48212	1.52779	1.45576	1.44372
4	1.4859	1.45378	1.50397	1.4938
5	1.51786	1.56853	1.55079	1.45181
6	1.4018	1.51382	1.46387	1.38272
7	1.50155	1.43244	1.46971	1.42379
8	1.45051	1.55073	1.44524	1.73845
9	1.80292	1.61569	1.54096	1.31813
