t	8/20	7/20	6/20	5/20
0	1.28152	1.29893	1.35525	1.30866
1	1.53303	1.45736	1.37553	1.31737
2	1.52595	1.36044	1.25625	1.32089
3	1.39336	1.44672	1.37984	1.36238
4	1.34759	1.37643	1.39637	1.35969
5	1.48448	1.58749	1.40779	1.3502
6	1.42934	1.42736	1.40492	1.29033
7	1.57703	1.42409	1.43304	1.29966
8	1.51845	1.50497	1.40779	1.35229
9	1.5556	1.47688	1.38703	1.38703
