t	8/20	7/20	6/20	5/20
0	1.93594	2.09927	1.94611	1.97205
1	1.65844	1.71571	1.80029	1.9262
2	2.01181	1.92257	1.83777	1.85181
3	1.77115	1.91916	1.82014	1.89725
4	1.71676	1.81161	1.75435	1.74248
5	1.81806	1.86514	1.88694	1.72709
6	1.8988	2.05054	1.99958	1.85835
7	1.84016	1.75547	1.80114	1.77697
8	1.88834	1.95796	1.80807	2.03803
9	1.86542	1.67534	1.7703	1.53773
