t	8/20	7/20	6/20	5/20
0	1.1885	1.19817	1.20039	1.21104
1	1.1922	1.22967	1.19581	1.22681
2	1.2144	1.2606	1.20317	1.19301
3	1.30408	1.13668	1.19729	1.24437
4	1.31797	1.27967	1.2902	1.2624
5	1.44245	1.30173	1.25771	1.24064
6	1.08283	1.20223	1.15659	1.2289
7	1.38533	1.35613	1.25385	1.20605
8	1.39192	1.14896	1.24244	1.29831
9	1.3852	1.33499	1.28313	1.28234
